Data;Semana;Inrevalo;Volume;TMO;CÉLULA;;
18/05/2026;seg;18:00;20,09;796,1435104;CONSOLIDADO;;
18/05/2026;seg;18:30;20,72;783,0051941;CONSOLIDADO;;
18/05/2026;seg;19:00;20,3;768,8478157;CONSOLIDADO;;
18/05/2026;seg;19:30;18,54;758,1797896;CONSOLIDADO;;
18/05/2026;seg;20:00;17,27;738,1891938;CONSOLIDADO;;
18/05/2026;seg;20:30;16,57;716,9211482;CONSOLIDADO;;
18/05/2026;seg;21:00;15,26;698,7532118;CONSOLIDADO;;
18/05/2026;seg;21:30;13,5;684,0009289;CONSOLIDADO;;
18/05/2026;seg;22:00;11,6;672,648905;CONSOLIDADO;;
18/05/2026;seg;22:30;9,39;669,1745974;CONSOLIDADO;;
18/05/2026;seg;23:00;6,97;635,7158675;CONSOLIDADO;;
18/05/2026;seg;23:30;5,17;635,7158675;CONSOLIDADO;;
19/05/2026;ter;00:00;2,92;638,4060268;CONSOLIDADO;;
19/05/2026;ter;00:30;2,03;638,4060268;CONSOLIDADO;;
19/05/2026;ter;01:00;1,56;604,8057096;CONSOLIDADO;;
19/05/2026;ter;01:30;1,24;588,8107703;CONSOLIDADO;;
19/05/2026;ter;02:00;1,01;606,6794959;CONSOLIDADO;;
19/05/2026;ter;02:30;0,83;578,6632074;CONSOLIDADO;;
19/05/2026;ter;03:00;0,75;578,6632074;CONSOLIDADO;;
19/05/2026;ter;03:30;0,75;612,7022196;CONSOLIDADO;;
19/05/2026;ter;04:00;0,83;613,5825795;CONSOLIDADO;;
19/05/2026;ter;04:30;1,2;652,609979;CONSOLIDADO;;
19/05/2026;ter;05:00;2,11;684,6354294;CONSOLIDADO;;
19/05/2026;ter;05:30;3,55;699,3257245;CONSOLIDADO;;
19/05/2026;ter;06:00;5,46;705,3593038;CONSOLIDADO;;
19/05/2026;ter;06:30;7,84;772,7209526;CONSOLIDADO;;
19/05/2026;ter;07:00;10,72;796,8613301;CONSOLIDADO;;
19/05/2026;ter;07:30;13,96;809,9601819;CONSOLIDADO;;
19/05/2026;ter;08:00;19,21;837,342032;CONSOLIDADO;;
19/05/2026;ter;08:30;22,38;846,4262476;CONSOLIDADO;;
19/05/2026;ter;09:00;25,68;846,6237375;CONSOLIDADO;;
19/05/2026;ter;09:30;28,05;845,8353754;CONSOLIDADO;;
19/05/2026;ter;10:00;30,06;841,4239867;CONSOLIDADO;;
19/05/2026;ter;10:30;30,46;829,9764796;CONSOLIDADO;;
19/05/2026;ter;11:00;30,32;811,2535646;CONSOLIDADO;;
19/05/2026;ter;11:30;28,53;791,1564889;CONSOLIDADO;;
19/05/2026;ter;12:00;27,31;780,8157738;CONSOLIDADO;;
19/05/2026;ter;12:30;26,07;778,9776358;CONSOLIDADO;;
19/05/2026;ter;13:00;23,28;782,4393344;CONSOLIDADO;;
19/05/2026;ter;13:30;21,19;792,837677;CONSOLIDADO;;
19/05/2026;ter;14:00;18,62;820,6600408;CONSOLIDADO;;
19/05/2026;ter;14:30;16,89;814,2678831;CONSOLIDADO;;
19/05/2026;ter;15:00;16,02;819,1171925;CONSOLIDADO;;
19/05/2026;ter;15:30;15,56;826,862639;CONSOLIDADO;;
19/05/2026;ter;16:00;15,12;826,9800861;CONSOLIDADO;;
19/05/2026;ter;16:30;15,53;824,75202;CONSOLIDADO;;
19/05/2026;ter;17:00;16,67;816,7687702;CONSOLIDADO;;
19/05/2026;ter;17:30;17,51;809,8572207;CONSOLIDADO;;
19/05/2026;ter;18:00;19,33;799,5125514;CONSOLIDADO;;
19/05/2026;ter;18:30;19,93;786,3186377;CONSOLIDADO;;
19/05/2026;ter;19:00;19,53;772,1013495;CONSOLIDADO;;
19/05/2026;ter;19:30;17,83;761,3881795;CONSOLIDADO;;
19/05/2026;ter;20:00;16,62;741,3129895;CONSOLIDADO;;
19/05/2026;ter;20:30;15,95;719,9549439;CONSOLIDADO;;
19/05/2026;ter;21:00;14,68;701,7101262;CONSOLIDADO;;
19/05/2026;ter;21:30;12,99;686,895416;CONSOLIDADO;;
19/05/2026;ter;22:00;11,16;675,4953538;CONSOLIDADO;;
19/05/2026;ter;22:30;9,03;672,006344;CONSOLIDADO;;
19/05/2026;ter;23:00;6,71;638,4060268;CONSOLIDADO;;
19/05/2026;ter;23:30;4,97;638,4060268;CONSOLIDADO;;
20/05/2026;qua;00:00;3,13;638,2180859;CONSOLIDADO;;
20/05/2026;qua;00:30;2,17;638,2180859;CONSOLIDADO;;
20/05/2026;qua;01:00;1,67;604,6276603;CONSOLIDADO;;
20/05/2026;qua;01:30;1,33;588,6374298;CONSOLIDADO;;
20/05/2026;qua;02:00;1,08;606,500895;CONSOLIDADO;;
20/05/2026;qua;02:30;0,89;578,4928543;CONSOLIDADO;;
20/05/2026;qua;03:00;0,8;578,4928543;CONSOLIDADO;;
20/05/2026;qua;03:30;0,8;612,5218457;CONSOLIDADO;;
20/05/2026;qua;04:00;0,89;613,4019464;CONSOLIDADO;;
20/05/2026;qua;04:30;1,28;652,4178566;CONSOLIDADO;;
20/05/2026;qua;05:00;2,26;684,433879;CONSOLIDADO;;
20/05/2026;qua;05:30;3,8;699,1198494;CONSOLIDADO;;
20/05/2026;qua;06:00;5,84;705,1516524;CONSOLIDADO;;
20/05/2026;qua;06:30;8,4;772,4934706;CONSOLIDADO;;
20/05/2026;qua;07:00;11,47;796,6267414;CONSOLIDADO;;
20/05/2026;qua;07:30;14,94;809,721737;CONSOLIDADO;;
20/05/2026;qua;08:00;20,55;837,0955262;CONSOLIDADO;;
20/05/2026;qua;08:30;23,95;846,1770674;CONSOLIDADO;;
20/05/2026;qua;09:00;27,48;846,3744992;CONSOLIDADO;;
20/05/2026;qua;09:30;30,02;845,5863691;CONSOLIDADO;;
20/05/2026;qua;10:00;32,17;841,1762791;CONSOLIDADO;;
20/05/2026;qua;10:30;32,59;829,7321421;CONSOLIDADO;;
20/05/2026;qua;11:00;32,45;811,014739;CONSOLIDADO;;
20/05/2026;qua;11:30;30,53;790,9235796;CONSOLIDADO;;
20/05/2026;qua;12:00;29,22;780,5859088;CONSOLIDADO;;
20/05/2026;qua;12:30;27,9;778,7483118;CONSOLIDADO;;
20/05/2026;qua;13:00;24,92;782,2089914;CONSOLIDADO;;
20/05/2026;qua;13:30;22,67;792,6042729;CONSOLIDADO;;
20/05/2026;qua;14:00;19,93;820,4184459;CONSOLIDADO;;
20/05/2026;qua;14:30;18,08;814,0281701;CONSOLIDADO;;
20/05/2026;qua;15:00;17,14;818,8760519;CONSOLIDADO;;
20/05/2026;qua;15:30;16,65;826,6192182;CONSOLIDADO;;
20/05/2026;qua;16:00;16,18;826,7366307;CONSOLIDADO;;
20/05/2026;qua;16:30;16,62;824,5092206;CONSOLIDADO;;
20/05/2026;qua;17:00;17,84;816,528321;CONSOLIDADO;;
20/05/2026;qua;17:30;18,74;809,6188061;CONSOLIDADO;;
20/05/2026;qua;18:00;20,69;799,2771822;CONSOLIDADO;;
20/05/2026;qua;18:30;21,33;786,0871527;CONSOLIDADO;;
20/05/2026;qua;19:00;20,9;771,8740499;CONSOLIDADO;;
20/05/2026;qua;19:30;19,08;761,1640337;CONSOLIDADO;;
20/05/2026;qua;20:00;17,78;741,0947537;CONSOLIDADO;;
20/05/2026;qua;20:30;17,06;719,7429958;CONSOLIDADO;;
20/05/2026;qua;21:00;15,71;701,5035492;CONSOLIDADO;;
20/05/2026;qua;21:30;13,9;686,6932003;CONSOLIDADO;;
20/05/2026;qua;22:00;11,94;675,2964941;CONSOLIDADO;;
20/05/2026;qua;22:30;9,66;671,8085114;CONSOLIDADO;;
20/05/2026;qua;23:00;7,18;638,2180859;CONSOLIDADO;;
20/05/2026;qua;23:30;5,32;638,2180859;CONSOLIDADO;;
21/05/2026;qui;00:00;2,8;628,3184373;CONSOLIDADO;;
21/05/2026;qui;00:30;1,95;628,3184373;CONSOLIDADO;;
21/05/2026;qui;01:00;1,5;595,2490458;CONSOLIDADO;;
21/05/2026;qui;01:30;1,19;579,506846;CONSOLIDADO;;
21/05/2026;qui;02:00;0,97;597,0932241;CONSOLIDADO;;
21/05/2026;qui;02:30;0,79;569,5196269;CONSOLIDADO;;
21/05/2026;qui;03:00;0,71;569,5196269;CONSOLIDADO;;
21/05/2026;qui;03:30;0,72;603,0207814;CONSOLIDADO;;
21/05/2026;qui;04:00;0,79;603,8872306;CONSOLIDADO;;
21/05/2026;qui;04:30;1,15;642,2979498;CONSOLIDADO;;
21/05/2026;qui;05:00;2,02;673,8173593;CONSOLIDADO;;
21/05/2026;qui;05:30;3,4;688,2755299;CONSOLIDADO;;
21/05/2026;qui;06:00;5,23;694,2137713;CONSOLIDADO;;
21/05/2026;qui;06:30;7,51;760,5110243;CONSOLIDADO;;
21/05/2026;qui;07:00;10,27;784,2699546;CONSOLIDADO;;
21/05/2026;qui;07:30;13,37;797,1618287;CONSOLIDADO;;
21/05/2026;qui;08:00;18,4;824,1110123;CONSOLIDADO;;
21/05/2026;qui;08:30;21,44;833,0516863;CONSOLIDADO;;
21/05/2026;qui;09:00;24,6;833,2460557;CONSOLIDADO;;
21/05/2026;qui;09:30;26,87;832,4701505;CONSOLIDADO;;
21/05/2026;qui;10:00;28,8;828,1284671;CONSOLIDADO;;
21/05/2026;qui;10:30;29,18;816,8618445;CONSOLIDADO;;
21/05/2026;qui;11:00;29,05;798,4347744;CONSOLIDADO;;
21/05/2026;qui;11:30;27,33;778,6552568;CONSOLIDADO;;
21/05/2026;qui;12:00;26,16;768,4779375;CONSOLIDADO;;
21/05/2026;qui;12:30;24,97;766,6688443;CONSOLIDADO;;
21/05/2026;qui;13:00;22,3;770,0758439;CONSOLIDADO;;
21/05/2026;qui;13:30;20,29;780,3098801;CONSOLIDADO;;
21/05/2026;qui;14:00;17,84;807,6926168;CONSOLIDADO;;
21/05/2026;qui;14:30;16,18;801,4014629;CONSOLIDADO;;
21/05/2026;qui;15:00;15,34;806,1741474;CONSOLIDADO;;
21/05/2026;qui;15:30;14,9;813,7972064;CONSOLIDADO;;
21/05/2026;qui;16:00;14,48;813,9127977;CONSOLIDADO;;
21/05/2026;qui;16:30;14,88;811,7199378;CONSOLIDADO;;
21/05/2026;qui;17:00;15,97;803,862833;CONSOLIDADO;;
21/05/2026;qui;17:30;16,78;797,0604944;CONSOLIDADO;;
21/05/2026;qui;18:00;18,52;786,8792834;CONSOLIDADO;;
21/05/2026;qui;18:30;19,09;773,8938496;CONSOLIDADO;;
21/05/2026;qui;19:00;18,71;759,9012117;CONSOLIDADO;;
21/05/2026;qui;19:30;17,08;749,3573228;CONSOLIDADO;;
21/05/2026;qui;20:00;15,92;729,5993451;CONSOLIDADO;;
21/05/2026;qui;20:30;15,27;708,5787826;CONSOLIDADO;;
21/05/2026;qui;21:00;14,06;690,6222551;CONSOLIDADO;;
21/05/2026;qui;21:30;12,44;676,0416354;CONSOLIDADO;;
21/05/2026;qui;22:00;10,69;664,8217079;CONSOLIDADO;;
21/05/2026;qui;22:30;8,65;661,3878287;CONSOLIDADO;;
21/05/2026;qui;23:00;6,42;628,3184373;CONSOLIDADO;;
21/05/2026;qui;23:30;4,76;628,3184373;CONSOLIDADO;;
22/05/2026;sex;00:00;2,33;624,1377398;CONSOLIDADO;;
22/05/2026;sex;00:30;1,62;624,1377398;CONSOLIDADO;;
22/05/2026;sex;01:00;1,25;591,2883851;CONSOLIDADO;;
22/05/2026;sex;01:30;0,99;575,6509305;CONSOLIDADO;;
22/05/2026;sex;02:00;0,81;593,1202926;CONSOLIDADO;;
22/05/2026;sex;02:30;0,66;565,7301643;CONSOLIDADO;;
22/05/2026;sex;03:00;0,6;565,7301643;CONSOLIDADO;;
22/05/2026;sex;03:30;0,6;599,0084093;CONSOLIDADO;;
22/05/2026;sex;04:00;0,66;599,8690933;CONSOLIDADO;;
22/05/2026;sex;04:30;0,96;638,0242357;CONSOLIDADO;;
22/05/2026;sex;05:00;1,68;669,3339217;CONSOLIDADO;;
22/05/2026;sex;05:30;2,84;683,6958907;CONSOLIDADO;;
22/05/2026;sex;06:00;4,36;689,5946203;CONSOLIDADO;;
22/05/2026;sex;06:30;6,26;755,4507455;CONSOLIDADO;;
22/05/2026;sex;07:00;8,56;779,051589;CONSOLIDADO;;
22/05/2026;sex;07:30;11,15;791,8576832;CONSOLIDADO;;
22/05/2026;sex;08:00;15,34;818,6275527;CONSOLIDADO;;
22/05/2026;sex;08:30;17,87;827,5087373;CONSOLIDADO;;
22/05/2026;sex;09:00;20,51;827,7018134;CONSOLIDADO;;
22/05/2026;sex;09:30;22,4;826,931071;CONSOLIDADO;;
22/05/2026;sex;10:00;24,01;822,6182762;CONSOLIDADO;;
22/05/2026;sex;10:30;24,32;811,4266194;CONSOLIDADO;;
22/05/2026;sex;11:00;24,22;793,122159;CONSOLIDADO;;
22/05/2026;sex;11:30;22,78;773,4742501;CONSOLIDADO;;
22/05/2026;sex;12:00;21,81;763,3646486;CONSOLIDADO;;
22/05/2026;sex;12:30;20,82;761,5675927;CONSOLIDADO;;
22/05/2026;sex;13:00;18,59;764,9519229;CONSOLIDADO;;
22/05/2026;sex;13:30;16,92;775,117864;CONSOLIDADO;;
22/05/2026;sex;14:00;14,87;802,3184017;CONSOLIDADO;;
22/05/2026;sex;14:30;13,49;796,0691078;CONSOLIDADO;;
22/05/2026;sex;15:00;12,79;800,8100359;CONSOLIDADO;;
22/05/2026;sex;15:30;12,42;808,3823727;CONSOLIDADO;;
22/05/2026;sex;16:00;12,07;808,4971949;CONSOLIDADO;;
22/05/2026;sex;16:30;12,4;806,3189258;CONSOLIDADO;;
22/05/2026;sex;17:00;13,31;798,5141005;CONSOLIDADO;;
22/05/2026;sex;17:30;13,99;791,7570232;CONSOLIDADO;;
22/05/2026;sex;18:00;15,44;781,6435558;CONSOLIDADO;;
22/05/2026;sex;18:30;15,92;768,7445243;CONSOLIDADO;;
22/05/2026;sex;19:00;15,6;754,8449905;CONSOLIDADO;;
22/05/2026;sex;19:30;14,24;744,3712584;CONSOLIDADO;;
22/05/2026;sex;20:00;13,27;724,7447461;CONSOLIDADO;;
22/05/2026;sex;20:30;12,73;703,8640499;CONSOLIDADO;;
22/05/2026;sex;21:00;11,73;686,0270014;CONSOLIDADO;;
22/05/2026;sex;21:30;10,37;671,5433979;CONSOLIDADO;;
22/05/2026;sex;22:00;8,91;660,3981255;CONSOLIDADO;;
22/05/2026;sex;22:30;7,21;656,9870946;CONSOLIDADO;;
22/05/2026;sex;23:00;5,36;624,1377398;CONSOLIDADO;;
22/05/2026;sex;23:30;3,97;624,1377398;CONSOLIDADO;;
23/05/2026;sáb;00:00;2,12;700,6813071;CONSOLIDADO;;
23/05/2026;sáb;00:30;1,48;636,9830064;CONSOLIDADO;;
23/05/2026;sáb;01:00;1,64;675,7460692;CONSOLIDADO;;
23/05/2026;sáb;01:30;1,2;668,6400299;CONSOLIDADO;;
23/05/2026;sáb;02:00;0,92;666,8790895;CONSOLIDADO;;
23/05/2026;sáb;02:30;0,75;628,2122923;CONSOLIDADO;;
23/05/2026;sáb;03:00;0,56;628,2122923;CONSOLIDADO;;
23/05/2026;sáb;03:30;0,42;655,9544179;CONSOLIDADO;;
23/05/2026;sáb;04:00;0,49;616,1762713;CONSOLIDADO;;
23/05/2026;sáb;04:30;0,74;605,417553;CONSOLIDADO;;
23/05/2026;sáb;05:00;1,4;651,9564325;CONSOLIDADO;;
23/05/2026;sáb;05:30;2,48;678,8087121;CONSOLIDADO;;
23/05/2026;sáb;06:00;3,73;781,7593867;CONSOLIDADO;;
23/05/2026;sáb;06:30;5,58;766,1564202;CONSOLIDADO;;
23/05/2026;sáb;07:00;7,78;771,242524;CONSOLIDADO;;
23/05/2026;sáb;07:30;9,8;784,6551621;CONSOLIDADO;;
23/05/2026;sáb;08:00;11,8;782,6910224;CONSOLIDADO;;
23/05/2026;sáb;08:30;13,78;780,1723571;CONSOLIDADO;;
23/05/2026;sáb;09:00;15,07;773,6119949;CONSOLIDADO;;
23/05/2026;sáb;09:30;16,13;843,2274665;CONSOLIDADO;;
23/05/2026;sáb;10:00;16,94;758,9724293;CONSOLIDADO;;
23/05/2026;sáb;10:30;17,61;753,5917704;CONSOLIDADO;;
23/05/2026;sáb;11:00;17,32;743,7341426;CONSOLIDADO;;
23/05/2026;sáb;11:30;15,86;766,3694709;CONSOLIDADO;;
23/05/2026;sáb;12:00;14,08;713,6653625;CONSOLIDADO;;
23/05/2026;sáb;12:30;14,24;710,5839207;CONSOLIDADO;;
23/05/2026;sáb;13:00;12,59;719,2089893;CONSOLIDADO;;
23/05/2026;sáb;13:30;11,28;731,4960116;CONSOLIDADO;;
23/05/2026;sáb;14:00;11,79;751,9872911;CONSOLIDADO;;
23/05/2026;sáb;14:30;10,85;775,2341919;CONSOLIDADO;;
23/05/2026;sáb;15:00;10,57;786,8613609;CONSOLIDADO;;
23/05/2026;sáb;15:30;10,14;786,8613609;CONSOLIDADO;;
23/05/2026;sáb;16:00;9,7;785,867787;CONSOLIDADO;;
23/05/2026;sáb;16:30;9,57;778,4550811;CONSOLIDADO;;
23/05/2026;sáb;17:00;9,59;760,4394177;CONSOLIDADO;;
23/05/2026;sáb;17:30;8,98;743,2706288;CONSOLIDADO;;
23/05/2026;sáb;18:00;9,5;730,2459933;CONSOLIDADO;;
23/05/2026;sáb;18:30;10,33;712,2914252;CONSOLIDADO;;
23/05/2026;sáb;19:00;9,62;703,3966428;CONSOLIDADO;;
23/05/2026;sáb;19:30;8,93;699,7781905;CONSOLIDADO;;
23/05/2026;sáb;20:00;8,55;688,9304059;CONSOLIDADO;;
23/05/2026;sáb;20:30;7,76;679,7995108;CONSOLIDADO;;
23/05/2026;sáb;21:00;6,53;675,0689306;CONSOLIDADO;;
23/05/2026;sáb;21:30;5,77;661,3670094;CONSOLIDADO;;
23/05/2026;sáb;22:00;4,97;653,008453;CONSOLIDADO;;
23/05/2026;sáb;22:30;4,25;644,8513029;CONSOLIDADO;;
23/05/2026;sáb;23:00;3,58;636,9830064;CONSOLIDADO;;
23/05/2026;sáb;23:30;2,74;573,2847058;CONSOLIDADO;;
24/05/2026;dom;00:00;1,82;623,7872177;CONSOLIDADO;;
24/05/2026;dom;00:30;1,15;623,7872177;CONSOLIDADO;;
24/05/2026;dom;01:00;1,57;571,2321168;CONSOLIDADO;;
24/05/2026;dom;01:30;1,24;623,7872177;CONSOLIDADO;;
24/05/2026;dom;02:00;0,98;592,5978568;CONSOLIDADO;;
24/05/2026;dom;02:30;0,73;623,7872177;CONSOLIDADO;;
24/05/2026;dom;03:00;0,65;561,4084959;CONSOLIDADO;;
24/05/2026;dom;03:30;0,66;627,6348826;CONSOLIDADO;;
24/05/2026;dom;04:00;0,55;652,9677472;CONSOLIDADO;;
24/05/2026;dom;04:30;0,61;648,0239403;CONSOLIDADO;;
24/05/2026;dom;05:00;0,86;610,0547113;CONSOLIDADO;;
24/05/2026;dom;05:30;1,33;633,5037638;CONSOLIDADO;;
24/05/2026;dom;06:00;1,95;719,0879065;CONSOLIDADO;;
24/05/2026;dom;06:30;2,97;728,9390647;CONSOLIDADO;;
24/05/2026;dom;07:00;4,33;778,5946775;CONSOLIDADO;;
24/05/2026;dom;07:30;5,78;777,626869;CONSOLIDADO;;
24/05/2026;dom;08:00;7,58;755,6159577;CONSOLIDADO;;
24/05/2026;dom;08:30;9,37;740,1556745;CONSOLIDADO;;
24/05/2026;dom;09:00;10,91;745,7315161;CONSOLIDADO;;
24/05/2026;dom;09:30;12,16;782,4865859;CONSOLIDADO;;
24/05/2026;dom;10:00;13,04;765,5380798;CONSOLIDADO;;
24/05/2026;dom;10:30;13,6;731,8806459;CONSOLIDADO;;
24/05/2026;dom;11:00;14,39;732,0053908;CONSOLIDADO;;
24/05/2026;dom;11:30;13,65;719,0448772;CONSOLIDADO;;
24/05/2026;dom;12:00;13,33;718,4758864;CONSOLIDADO;;
24/05/2026;dom;12:30;12,01;731,646358;CONSOLIDADO;;
24/05/2026;dom;13:00;11,58;732,8992545;CONSOLIDADO;;
24/05/2026;dom;13:30;11,04;740,0015905;CONSOLIDADO;;
24/05/2026;dom;14:00;9,06;752,4250457;CONSOLIDADO;;
24/05/2026;dom;14:30;8,32;759,0254915;CONSOLIDADO;;
24/05/2026;dom;15:00;7,76;758,5313193;CONSOLIDADO;;
24/05/2026;dom;15:30;7,96;759,6068866;CONSOLIDADO;;
24/05/2026;dom;16:00;7,88;760,2798895;CONSOLIDADO;;
24/05/2026;dom;16:30;8,54;758,8979513;CONSOLIDADO;;
24/05/2026;dom;17:00;8,63;744,913831;CONSOLIDADO;;
24/05/2026;dom;17:30;8,81;694,5202615;CONSOLIDADO;;
24/05/2026;dom;18:00;9,66;727,250353;CONSOLIDADO;;
24/05/2026;dom;18:30;10,14;724,3084077;CONSOLIDADO;;
24/05/2026;dom;19:00;9,46;714,77734;CONSOLIDADO;;
24/05/2026;dom;19:30;9,35;716,5811249;CONSOLIDADO;;
24/05/2026;dom;20:00;9;725,8034481;CONSOLIDADO;;
24/05/2026;dom;20:30;8,38;717,1917748;CONSOLIDADO;;
24/05/2026;dom;21:00;7,43;679,1642551;CONSOLIDADO;;
24/05/2026;dom;21:30;6,74;711,5390759;CONSOLIDADO;;
24/05/2026;dom;22:00;5,78;717,7117855;CONSOLIDADO;;
24/05/2026;dom;22:30;4,24;666,8297681;CONSOLIDADO;;
24/05/2026;dom;23:00;3,08;623,7872177;CONSOLIDADO;;
24/05/2026;dom;23:30;2,35;499,0297741;CONSOLIDADO;;
25/05/2026;seg;00:00;2,89;633,8495198;CONSOLIDADO;;
25/05/2026;seg;00:30;2,01;633,8495198;CONSOLIDADO;;
25/05/2026;seg;01:00;1,54;600,4890188;CONSOLIDADO;;
25/05/2026;seg;01:30;1,23;584,6082405;CONSOLIDADO;;
25/05/2026;seg;02:00;1;602,3494313;CONSOLIDADO;;
25/05/2026;seg;02:30;0,82;574,533104;CONSOLIDADO;;
25/05/2026;seg;03:00;0,74;574,533104;CONSOLIDADO;;
25/05/2026;seg;03:30;0,74;608,3291689;CONSOLIDADO;;
25/05/2026;seg;04:00;0,82;609,2032454;CONSOLIDADO;;
25/05/2026;seg;04:30;1,19;647,9520939;CONSOLIDADO;;
25/05/2026;seg;05:00;2,08;679,7489685;CONSOLIDADO;;
25/05/2026;seg;05:30;3,51;694,3344143;CONSOLIDADO;;
25/05/2026;seg;06:00;5,39;700,32493;CONSOLIDADO;;
25/05/2026;seg;06:30;7,75;767,2057973;CONSOLIDADO;;
25/05/2026;seg;07:00;10,59;791,1738773;CONSOLIDADO;;
25/05/2026;seg;07:30;13,79;804,1792383;CONSOLIDADO;;
25/05/2026;seg;08:00;18,97;831,3656555;CONSOLIDADO;;
25/05/2026;seg;08:30;22,1;840,3850341;CONSOLIDADO;;
25/05/2026;seg;09:00;25,36;840,5811145;CONSOLIDADO;;
25/05/2026;seg;09:30;27,7;839,7983791;CONSOLIDADO;;
25/05/2026;seg;10:00;29,69;835,4184759;CONSOLIDADO;;
25/05/2026;seg;10:30;30,08;824,0526733;CONSOLIDADO;;
25/05/2026;seg;11:00;29,95;805,4633898;CONSOLIDADO;;
25/05/2026;seg;11:30;28,17;785,5097533;CONSOLIDADO;;
25/05/2026;seg;12:00;26,97;775,2428432;CONSOLIDADO;;
25/05/2026;seg;12:30;25,75;773,4178245;CONSOLIDADO;;
25/05/2026;seg;13:00;23;776,8548159;CONSOLIDADO;;
25/05/2026;seg;13:30;20,93;787,1789422;CONSOLIDADO;;
25/05/2026;seg;14:00;18,39;814,8027289;CONSOLIDADO;;
25/05/2026;seg;14:30;16,68;808,4561941;CONSOLIDADO;;
25/05/2026;seg;15:00;15,82;813,2708925;CONSOLIDADO;;
25/05/2026;seg;15:30;15,36;820,9610572;CONSOLIDADO;;
25/05/2026;seg;16:00;14,93;821,0776661;CONSOLIDADO;;
25/05/2026;seg;16:30;15,34;818,8655024;CONSOLIDADO;;
25/05/2026;seg;17:00;16,46;810,9392316;CONSOLIDADO;;
25/05/2026;seg;17:30;17,3;804,077012;CONSOLIDADO;;
25/05/2026;seg;18:00;19,09;793,806176;CONSOLIDADO;;
25/05/2026;seg;18:30;19,69;780,7064314;CONSOLIDADO;;
25/05/2026;seg;19:00;19,29;766,5906164;CONSOLIDADO;;
25/05/2026;seg;19:30;17,61;755,9539098;CONSOLIDADO;;
25/05/2026;seg;20:00;16,41;736,0220028;CONSOLIDADO;;
25/05/2026;seg;20:30;15,75;714,8163964;CONSOLIDADO;;
25/05/2026;seg;21:00;14,5;696,7017978;CONSOLIDADO;;
25/05/2026;seg;21:30;12,83;681,9928249;CONSOLIDADO;;
25/05/2026;seg;22:00;11,02;670,6741285;CONSOLIDADO;;
25/05/2026;seg;22:30;8,92;667,2100209;CONSOLIDADO;;
25/05/2026;seg;23:00;6,62;633,8495198;CONSOLIDADO;;
25/05/2026;seg;23:30;4,91;633,8495198;CONSOLIDADO;;
26/05/2026;ter;00:00;3,02;619,9703692;CONSOLIDADO;;
26/05/2026;ter;00:30;2,1;619,9703692;CONSOLIDADO;;
26/05/2026;ter;01:00;1,62;587,3403498;CONSOLIDADO;;
26/05/2026;ter;01:30;1,28;571,8073066;CONSOLIDADO;;
26/05/2026;ter;02:00;1,05;589,1600256;CONSOLIDADO;;
26/05/2026;ter;02:30;0,86;561,9527813;CONSOLIDADO;;
26/05/2026;ter;03:00;0,77;561,9527813;CONSOLIDADO;;
26/05/2026;ter;03:30;0,78;595,0088273;CONSOLIDADO;;
26/05/2026;ter;04:00;0,86;595,8637645;CONSOLIDADO;;
26/05/2026;ter;04:30;1,24;633,7641449;CONSOLIDADO;;
26/05/2026;ter;05:00;2,18;664,864776;CONSOLIDADO;;
26/05/2026;ter;05:30;3,68;679,13085;CONSOLIDADO;;
26/05/2026;ter;06:00;5,65;684,9901938;CONSOLIDADO;;
26/05/2026;ter;06:30;8,11;750,4065973;CONSOLIDADO;;
26/05/2026;ter;07:00;11,09;773,8498578;CONSOLIDADO;;
26/05/2026;ter;07:30;14,44;786,5704457;CONSOLIDADO;;
26/05/2026;ter;08:00;19,87;813,1615727;CONSOLIDADO;;
26/05/2026;ter;08:30;23,15;821,9834576;CONSOLIDADO;;
26/05/2026;ter;09:00;26,56;822,1752445;CONSOLIDADO;;
26/05/2026;ter;09:30;29,01;821,4096483;CONSOLIDADO;;
26/05/2026;ter;10:00;31,1;817,1256501;CONSOLIDADO;;
26/05/2026;ter;10:30;31,51;806,00872;CONSOLIDADO;;
26/05/2026;ter;11:00;31,37;787,8264786;CONSOLIDADO;;
26/05/2026;ter;11:30;29,51;768,3097589;CONSOLIDADO;;
26/05/2026;ter;12:00;28,25;758,2676592;CONSOLIDADO;;
26/05/2026;ter;12:30;26,97;756,4826023;CONSOLIDADO;;
26/05/2026;ter;13:00;24,09;759,8443353;CONSOLIDADO;;
26/05/2026;ter;13:30;21,92;769,9423983;CONSOLIDADO;;
26/05/2026;ter;14:00;19,26;796,9613179;CONSOLIDADO;;
26/05/2026;ter;14:30;17,47;790,7537507;CONSOLIDADO;;
26/05/2026;ter;15:00;16,57;795,4630235;CONSOLIDADO;;
26/05/2026;ter;15:30;16,09;802,9847998;CONSOLIDADO;;
26/05/2026;ter;16:00;15,64;803,0988553;CONSOLIDADO;;
26/05/2026;ter;16:30;16,07;800,9351305;CONSOLIDADO;;
26/05/2026;ter;17:00;17,24;793,1824181;CONSOLIDADO;;
26/05/2026;ter;17:30;18,12;786,4704578;CONSOLIDADO;;
26/05/2026;ter;18:00;20;776,4245181;CONSOLIDADO;;
26/05/2026;ter;18:30;20,62;763,6116135;CONSOLIDADO;;
26/05/2026;ter;19:00;20,2;749,8048869;CONSOLIDADO;;
